QID,PageTitle,description,occupation_labels,cluster,topClusterWords,umap_x,umap_y
Q69953244,Lydia Suckling,New Zealand botanist (1890-1979),"['botanist', 'researcher', 'teacher']",10,"['botanist', 'botanical', 'collector', 'plant', 'australian']",7.366825,0.53180736
Q44742379,Geneviève Comte-Bellot,French physicist,"['physicist', 'university teacher']",11,"['french', 'mathematician', 'physicist', 'biologist', 'historian']",5.9036984,-10.451626
Q7660996,Sylvia Rimm,psychologist,['psychologist'],1,"['psychologist', 'developmental', 'clinical', 'social', 'academic']",25.55389,0.6042965
Q27947521,Molly F. Mare,marine biologist (1914-1997),"['biologist', 'marine biologist']",56,"['marine', 'biologist', 'ecologist', 'scientist', 'australian']",4.4770017,2.3589783
Q17386200,Judit Kormos,Hungarian linguist,"['linguist', 'university teacher']",50,"['linguist', 'professor', 'linguistics', 'language', 'australian']",15.947268,14.107055
Q19476463,Anne Anderson (researcher),"Scottish reproductive physiologist, researcher, lecturer, and author (1937-1983)",['physiologist'],16,"['irish', 'scottish', 'scientist', 'physician', 'surgeon']",14.182979,1.0420194
Q70211067,Yi-Fang Tsay,Taiwanese botanist,['researcher'],10,"['botanist', 'botanical', 'collector', 'plant', 'australian']",5.6306696,-0.9074443
Q63861133,Margaret Bell Douglas,Canadian botanist and horticulturalist (1880-1963),"['botanist', 'horticulturist']",10,"['botanist', 'botanical', 'collector', 'plant', 'australian']",5.6575713,-0.26347825
Q64136923,Emily Klein,geologist and geochemist,"['geologist', 'geochemist']",9,"['geologist', 'geophysicist', 'seismologist', 'australian', 'mineralogist']",2.3208888,10.10896
Q12905236,Blaga Aleksova,Macedonian archaeologist,['archaeologist'],24,"['archaeologist', 'australian', 'academic', 'anthropologist', 'curator']",5.0090075,3.9575896
Q4944699,Georgia Destouni,Swedish geophysicist,"['academic', 'hydrologist']",19,"['polish', 'scientist', 'swedish', 'born', 'politician']",7.467145,6.6238766
Q53298649,Vanessa Wood,engineer,"['researcher', 'engineer']",31,"['engineer', 'electrical', 'chemical', 'mechanical', 'biomedical']",-0.36862898,2.1425607
Q15995047,Susan J. Eggers,"computer scientist, computer science professor emeritus","['computer scientist', 'engineer', 'university teacher', 'academic']",44,"['computer', 'scientist', 'american', 'programmer', 'researcher']",4.834535,8.484724
Q45025260,Amanda L. Golbeck,statistician,"['statistician', 'university teacher']",22,"['economist', 'statistician', 'sociologist', 'born', 'academic']",0.41931567,6.274093
Q111738275,Winifred Meiselman,media analyst and poet,[],59,"['writer', 'author', 'librarian', 'activist', 'naturalist']",6.045615,2.2669692
Q60027458,Eugénie Hunsicker,mathematician and researcher,['researcher'],28,"['mathematician', 'american', 'mathematics', 'applied', 'canadian']",4.359103,11.004903
Q60572402,Barbara B. Kahn,endocrinologist and professor,"['endocrinologist', 'professor', 'medical researcher']",35,"['nutritionist', 'endocrinologist', 'scientist', 'researcher', 'nutritional']",14.082363,0.7444507
Q1241431,Marjorie Shostak,anthropologist (1945-1996),['anthropologist'],2,"['anthropologist', 'cultural', 'academic', 'professor', 'social']",6.611564,3.1042986
Q2069744,Linda Avey,"biotech analyst, biologist, and co-founder of 23andMe",['biologist'],41,"['biologist', 'molecular', 'cell', 'professor', 'researcher']",10.708007,7.6697617
Q48337895,Valérie Berthé,French mathematician,['mathematician'],11,"['french', 'mathematician', 'physicist', 'biologist', 'historian']",4.5101385,-10.469495
Q6498564,Laura-Ann Petitto,cognitive neuroscientist,['psychologist'],8,"['neuroscientist', 'neurologist', 'researcher', 'neurobiologist', 'cognitive']",19.633543,7.3796487
Q26704358,Susan Neuhaus,Australian general surgeon and surgical oncologist,"['military officer', 'oncologist', 'surgeon']",52,"['physician', 'australian', 'american', 'medical', 'doctor']",12.808121,3.5614347
Q15138097,Marthe Gautier,paediatrician and discoverer of trisomy 21,"[None, 'pediatrician', 'physician']",48,"['pediatrician', 'pediatric', 'obstetrician', 'gynecologist', 'paediatrician']",9.639784,1.4582524
Q58798731,Jennifer R. Mandel,biologist and botanist,"['biologist', 'scientific collector']",10,"['botanist', 'botanical', 'collector', 'plant', 'australian']",5.645443,-0.80361944
Q26695512,Madeleine Renom,Uruguayan meteorologist,"['meteorologist', 'climatologist']",36,"['spanish', 'scientist', 'mexican', 'researcher', 'argentine']",2.0689259,4.8373084
Q75184685,Aline Wong,Singaporean sociologist and politician,['scientist'],23,"['scientist', 'political', 'politician', 'social', 'australian']",-0.62588745,8.707959
Q55264825,Jamie Paik,roboticist; Professor and Director of the Reconfigurable Robotics Lab at École Polytechnique Fédérale de Lausanne,"['roboticist', 'engineer']",0,"['engineer', 'australian', 'activist', 'entrepreneur', 'researcher']",8.395426,5.8275323
Q91218904,Tatjana Piotrowski,German scientist,['researcher'],33,"['german', 'mathematician', 'scientist', 'physicist', 'biologist']",8.594743,9.996614
Q52282738,Cecilia Berdichevsky,Argentinian computer scientist,"['computer scientist', 'mathematician']",44,"['computer', 'scientist', 'american', 'programmer', 'researcher']",5.887647,6.5532804
Q42409015,Jocalyn Clark,"public health scientist, editor of The Lancet, and researcher",['researcher'],42,"['researcher', 'scientist', 'medical', 'health', 'academic']",10.688806,2.9809937
Q6179204,Jenny Cheshire,linguist,['linguist'],50,"['linguist', 'professor', 'linguistics', 'language', 'australian']",16.068346,14.672256
Q133971920,Karen Kosiba,meteorologist,['atmospheric scientist'],15,"['scientist', 'science', 'australian', 'materials', 'indian']",1.9554747,4.584612
Q97671453,Virginia Watson,cultural anthropologist,['anthropologist'],2,"['anthropologist', 'cultural', 'academic', 'professor', 'social']",14.555997,12.015519
Q29472838,Maja Pantić,artificial intelligence and robotics researcher,"['computer scientist', 'engineer', 'roboticist']",44,"['computer', 'scientist', 'american', 'programmer', 'researcher']",5.5838327,10.711195
Q27955850,Agnès Bernet,French cellular biologist,"['university teacher', 'cell biologist']",41,"['biologist', 'molecular', 'cell', 'professor', 'researcher']",6.8615932,3.8569715
Q4952539,Anita Hansbo,Swedish mathematician and academic administrator,"['mathematician', 'academic administrator', 'university teacher']",28,"['mathematician', 'american', 'mathematics', 'applied', 'canadian']",12.759832,-0.37121052
Q272637,Katherine Dunham,"dancer, choreographer, songwriter, actress and activist (1909/1912–2006)","['anthropologist', 'choreographer', 'dancer', 'music educator', 'songwriter', 'film actor', 'activist']",59,"['writer', 'author', 'librarian', 'activist', 'naturalist']",6.1657615,2.2520194
Q7499,Mary the Jewess,alchemist who lived between the 1st and 3rd centuries CE in Alexandria,"['architect', 'alchemist', 'writer', 'philosopher']",45,"['archaeologist', 'historian', 'classical', 'french', 'german']",5.8489294,4.813773
Q65682598,Ella Al-Shamahi,explorer,"['television presenter', 'television producer', 'science communicator', 'evolutionary biologist', 'biologist', 'comedian', 'explorer']",0,"['engineer', 'australian', 'activist', 'entrepreneur', 'researcher']",6.2545896,4.3236656
Q7901222,Ursula Bellugi,psychologist,"['linguist', 'psychologist']",1,"['psychologist', 'developmental', 'clinical', 'social', 'academic']",25.563353,0.65394706
Q89850825,Lindsay Morton,cancer epidemiologist,"['cancer epidemiologist', 'researcher']",12,"['epidemiologist', 'cancer', 'physician', 'researcher', 'health']",2.9276154,-6.168913
Q66325769,Catherine Panter-Brick,medical anthropologist,"['anthropologist', 'researcher', 'university teacher']",2,"['anthropologist', 'cultural', 'academic', 'professor', 'social']",14.611055,3.541775
Q7472231,Marlene Zuk,evolutionary biologist,"['biologist', 'ecologist']",7,"['biologist', 'biostatistician', 'molecular', 'evolutionary', 'cell']",-0.6675941,-6.231095
Q15994849,Rosemary Wyse,Scottish astrophysicist,"['astronomer', 'university teacher']",27,"['astrophysicist', 'italian', 'australian', 'astronomer', 'french']",15.362999,-1.1790402
Q50923714,Freya Blekman,researcher,"['physicist', 'particle physicist', 'professor']",5,"['researcher', 'scientist', 'university', 'academic', 'ai']",9.257395,22.063019
Q5163549,Constance J. Chang-Hasnain,electrical engineer,"['physicist', 'electrical engineer', 'university teacher']",31,"['engineer', 'electrical', 'chemical', 'mechanical', 'biomedical']",4.9595695,5.5186176
Q111497338,Lucy Moore (Wikipedia editor),curator and Wikimedian,"['curator', 'Wikipedian', 'Wikimedian in residence', 'Wikimedian in residence', 'archaeologist', 'numismatist']",59,"['writer', 'author', 'librarian', 'activist', 'naturalist']",4.8651514,4.093736
Q28805348,Claudia Langenberg,researcher,"['epidemiologist', 'university teacher']",5,"['researcher', 'scientist', 'university', 'academic', 'ai']",9.127739,22.220375
Q18386685,Suzan Rose Benedict,mathematician,['mathematician'],28,"['mathematician', 'american', 'mathematics', 'applied', 'canadian']",20.815119,-5.9618506
Q105522849,Georgiana Bonser,physician (1898–1979),['physician'],17,"['physician', 'medical', 'doctor', 'mycologist', 'pathologist']",9.420013,3.993262
Q1682653,Janet Currie,Canadian economist,"['economist', 'university teacher']",20,"['canadian', 'scientist', 'researcher', 'biologist', 'physician']",-4.9157476,7.034083
Q61050219,Adriana Galván,psychologist and neuroscientist,"['psychologist', 'neuroscientist', 'university teacher', 'researcher']",8,"['neuroscientist', 'neurologist', 'researcher', 'neurobiologist', 'cognitive']",20.162958,7.144405
Q83575361,Lucile Eaves,sociologist,['suffragette'],22,"['economist', 'statistician', 'sociologist', 'born', 'academic']",-0.8169685,8.846231
Q16848709,Elizabeth Walker (pharmacist),druggist,['pharmacist'],25,"['physician', 'medical', 'surgeon', 'virologist', 'oncologist']",11.420071,6.237004
Q52325842,Vivian Annabelle Johnson,physicist (1912-1985),"['physicist', 'writer']",58,"['physicist', 'nuclear', 'american', 'australian', 'theoretical']",6.6482515,8.421631
Q22089460,Barbara Wold,Professor of Molecular Biology,['researcher'],57,"['professor', 'engineering', 'university', 'chemistry', 'biology']",9.883833,8.183427
Q11628,Margaret Hamilton (software engineer),NASA scientist and mathematician,"['computer scientist', 'mathematician', 'engineer', 'businessperson']",14,"['engineer', 'astronaut', 'aerospace', 'nasa', 'scientist']",3.4929397,4.6489463
Q4120071,Merieme Chadid,Moroccan astronomer and researcher,"['astronomer', 'explorer', 'researcher']",39,"['astronomer', 'french', 'german', 'canadian', 'american']",6.638833,5.709117
Q58509356,Mona Lena Krook,political scientist and researcher,"['researcher', 'political scientist', 'academic', 'university teacher']",23,"['scientist', 'political', 'politician', 'social', 'australian']",17.65489,10.43312
Q443455,Olga Lepeshinskaya (biologist),Soviet biologist (1871-1963),"['biologist', 'politician']",46,"['russian', 'soviet', 'scientist', 'mathematician', 'ukrainian']",9.811251,6.385218
Q1285011,Edith Hall Dohan,art historian and archaeologist (1877-1943),"['art historian', 'archaeologist', 'university teacher', 'curator']",45,"['archaeologist', 'historian', 'classical', 'french', 'german']",5.134734,3.6641843
Q20011094,Mary Leebody,Northern Irish botanist (1847-1911),"['botanist', 'taxonomist', 'phytogeographer', 'science writer', 'botanical collector', 'scientific collector']",10,"['botanist', 'botanical', 'collector', 'plant', 'australian']",5.2378325,1.4678266
Q112494106,Ethel K. Allen,biologist and bacteriologist,"['scientist', 'biologist', 'bacteriologist', 'botanist']",21,"['microbiologist', 'immunologist', 'researcher', 'bacteriologist', 'australian']",7.3749743,-6.1118875
Q20747092,Agnés Torres Hernández,"Mexican psychologist, researcher, and activist (1983-2012)","['psychologist', 'researcher', 'human rights defender', 'LGBTQ rights activist']",36,"['spanish', 'scientist', 'mexican', 'researcher', 'argentine']",2.4400399,6.432312
Q86861356,Yuying Li,Chinese-Canadian professor of computer science,['computer scientist'],44,"['computer', 'scientist', 'american', 'programmer', 'researcher']",5.4948773,6.45832
Q30014602,Donata Francescato,Italian psychologist,"['psychologist', 'university teacher']",47,"['psychologist', 'psychiatrist', 'psychoanalyst', 'born', 'german']",16.79621,4.8533263
Q4697442,Ainissa Ramirez,materials scientist and science communicator,"['engineer', 'materials scientist', 'university teacher', 'scientist']",15,"['scientist', 'science', 'australian', 'materials', 'indian']",3.5057032,-4.397331
Q50346871,Margaret Mitchell (scientist),"researcher, natural language processing","['researcher', 'AI ethicist']",5,"['researcher', 'scientist', 'university', 'academic', 'ai']",9.234136,22.197477
Q20011442,Jane M. Oppenheimer,embryologist and historian (1911-1996),['historian of science'],17,"['physician', 'medical', 'doctor', 'mycologist', 'pathologist']",9.984006,6.195808
Q29033549,Mary Garson,British-Australian chemist and academic,"['chemist', 'researcher', 'organic chemist']",18,"['chemist', 'chemistry', 'professor', 'chinese', 'canadian']",8.260304,10.792356
Q2244564,Honoria Acosta-Sison,Filipino woman physician,"['gynecologist', 'university teacher', 'obstetrician']",52,"['physician', 'australian', 'american', 'medical', 'doctor']",7.733926,3.7237558
Q20806954,Barbara Bedette,paleontologist,['paleontologist'],26,"['paleontologist', 'geologist', 'australian', 'palaeontologist', 'paleoclimatologist']",2.9809337,2.6334329
Q20711779,Jill Braithwaite,archaeologist,"['archaeologist', 'diplomat']",24,"['archaeologist', 'australian', 'academic', 'anthropologist', 'curator']",12.249136,-4.0010376
Q34445539,Rochelle Walensky,medical scientist,"['physician-scientist', 'academic', 'civil servant']",25,"['physician', 'medical', 'surgeon', 'virologist', 'oncologist']",10.813663,3.44572
Q28967728,Andrea Berlin,archaeologist,['archaeologist'],24,"['archaeologist', 'australian', 'academic', 'anthropologist', 'curator']",-1.8512039,12.907278
Q19803278,Felisa Núñez Cubero,Spanish physicist,['physicist'],58,"['physicist', 'nuclear', 'american', 'australian', 'theoretical']",2.806732,6.7179513
Q42113803,Joan Bailey-Wilson,statistical geneticist,"['medical researcher', 'statistician', 'geneticist']",34,"['geneticist', 'australian', 'researcher', 'canadian', 'molecular']",15.454379,1.0039977
Q15450744,Elisabeth von Knobelsdorff,German engineer,"['engineer', 'architect']",31,"['engineer', 'electrical', 'chemical', 'mechanical', 'biomedical']",4.9831543,5.7967973
Q123582943,LaVonne Bergstrom,otolaryngologist,"['physician', 'otolaryngologist']",25,"['physician', 'medical', 'surgeon', 'virologist', 'oncologist']",17.82198,13.374972
Q6771717,Marlene Behrmann,psychologist,"['psychologist', 'university teacher', 'neurologist']",1,"['psychologist', 'developmental', 'clinical', 'social', 'academic']",25.477306,0.5587142
Q26251113,Siti Aisyah Alias,Malaysian academic,['docent'],49,"['university', 'academic', 'educator', 'teacher', 'professor']",7.3778725,3.9338474
Q21521526,Josephine Milne,bryologist (born 1957),"['botanist', 'bryologist', 'collection manager', 'botanical collector', 'scientific collector']",17,"['physician', 'medical', 'doctor', 'mycologist', 'pathologist']",5.9711065,0.42223477
Q59165732,Carla Cotwright-Williams,African-American mathematician,['mathematician'],28,"['mathematician', 'american', 'mathematics', 'applied', 'canadian']",3.6741014,8.706953
Q111097125,Hilairy Hartnett,geochemist,"['chemist', 'oceanographer']",53,"['biochemist', 'german', 'american', 'australian', 'english']",2.5612001,9.932752
Q58150034,S Katharine Hammond,public health researcher,['researcher'],42,"['researcher', 'scientist', 'medical', 'health', 'academic']",10.678767,2.975566
Q2530865,Cornelia Catharina de Lange,Dutch physician (1871–1950),"['physician', 'pediatrician', 'university teacher']",17,"['physician', 'medical', 'doctor', 'mycologist', 'pathologist']",9.1654625,4.202772
Q67344843,Christina Goldschmidt,mathematician,"['statistician', 'mathematician']",28,"['mathematician', 'american', 'mathematics', 'applied', 'canadian']",20.838326,-5.9807177
Q3310660,Margaret Ogola,Kenyan author (1958-2011),"['physician writer', 'pediatrician']",55,"['african', 'south', 'scientist', 'ugandan', 'kenyan']",7.3363495,5.360074
Q6962464,Nance Dicciani,US chemical engineer,"['chemical engineer', 'engineer']",31,"['engineer', 'electrical', 'chemical', 'mechanical', 'biomedical']",-0.9260923,-0.83919835
Q28151774,Sarah Bavly,"Dutch–Israel nutritionist, educator, researcher and author",['academic'],35,"['nutritionist', 'endocrinologist', 'scientist', 'researcher', 'nutritional']",12.523326,6.5626307
Q133255355,Amany Fekry,Egyptian chemist,"['physical chemist', 'university teacher']",18,"['chemist', 'chemistry', 'professor', 'chinese', 'canadian']",7.2984576,7.3466115
Q275074,Eva Crane,nuclear physicist and bees and beekeeping scientist (1912–2007),"['mathematician', 'beekeeper', 'entomologist', 'physicist']",58,"['physicist', 'nuclear', 'american', 'australian', 'theoretical']",12.175308,8.891273
Q23782676,Patricia Burchat,Canadian particle physicist,"['physicist', 'academic', 'university teacher']",58,"['physicist', 'nuclear', 'american', 'australian', 'theoretical']",12.594461,8.557634
Q113801066,Gohar Homayounpour,Author and pyschoanalyst in Tehran,[],47,"['psychologist', 'psychiatrist', 'psychoanalyst', 'born', 'german']",16.680922,4.3800874
Q126894721,Carolyn Quadrio,Australian psychiatrist,['psychiatrist'],47,"['psychologist', 'psychiatrist', 'psychoanalyst', 'born', 'german']",16.551708,4.848592
Q97319013,Tania Schoennagel,,['ecologist'],32,[],-10.780548,7.6190143
Q39475099,Maria Byrne (biologist),Australian marine biologist,['marine biologist'],56,"['marine', 'biologist', 'ecologist', 'scientist', 'australian']",3.7063417,1.6911204
Q7312966,Renée Baillargeon,Canadian developmental psychologist,"['developmental psychologist', 'researcher']",38,"['canadian', 'psychologist', 'american', 'developmental', 'clinical']",18.22485,1.1593692
Q21510494,Margalith Galun,Israeli lichenologist,"['lichenologist', 'academic', 'botanist', 'botanical collector', 'scientific collector']",52,"['physician', 'australian', 'american', 'medical', 'doctor']",15.733024,-2.976464
Q50807415,María Antonia Ruth Sautu,Argentine sociologist and methodologist,['sociologist'],36,"['spanish', 'scientist', 'mexican', 'researcher', 'argentine']",2.6912456,5.850552
Q61611955,Alexandra Boltasseva,professor of electrical and computer engineering at Purdue University,"['physicist', 'computer scientist']",57,"['professor', 'engineering', 'university', 'chemistry', 'biology']",4.9421663,8.355907
Q92736577,Anna-Grethe Rischel,Danish paper conservator and paper historian,"['restorer', 'historian']",19,"['polish', 'scientist', 'swedish', 'born', 'politician']",7.363938,6.460371
Q66901858,Laurie Butler,chemist,"['chemist', 'university teacher']",30,"['chemist', 'researcher', 'inorganic', 'academic', 'chemistry']",-8.303228,0.90131634
Q16947812,Virginia Walbot,agriculturalist,"['agronomist', 'academic', 'university teacher']",0,"['engineer', 'australian', 'activist', 'entrepreneur', 'researcher']",8.020669,5.0964894
Q4511499,Myriam Sarachik,physicist (1933–2021),"['physicist', 'university teacher']",58,"['physicist', 'nuclear', 'american', 'australian', 'theoretical']",6.653558,8.421914
Q35266962,Melinda A. Zeder,archaeologist and curator,"['anthropologist', 'exhibition curator', 'archaeologist', 'zooarchaeologist']",24,"['archaeologist', 'australian', 'academic', 'anthropologist', 'curator']",4.9161763,4.092302
Q3129610,Helen Thompson Gaige,herpetologist (1890–1976),"['zoologist', 'herpetologist', 'editor']",4,"['zoologist', 'herpetologist', 'biologist', 'australian', 'scientist']",3.0153728,15.451532
Q116446292,Molly Gaskin,Trinidad and Tobago environmentalist,['environmentalist'],37,"['ecologist', 'environmental', 'scientist', 'australian', 'researcher']",8.379403,2.9114563
Q59874719,Evelyn May Cridlan,nurse and WWI ambulance driver,"['ambulance driver', 'engineer', 'mechanic']",52,"['physician', 'australian', 'american', 'medical', 'doctor']",9.41425,2.6489537
Q52395657,Jane Grenville,archaeologist,"['archaeologist', 'researcher']",24,"['archaeologist', 'australian', 'academic', 'anthropologist', 'curator']",-1.8289732,12.88534
Q113954240,Songi Han,chemist and academic,['chemist'],30,"['chemist', 'researcher', 'inorganic', 'academic', 'chemistry']",8.063906,8.507756
Q4667665,Abigail Bakan,Canadian political writer,['political scientist'],20,"['canadian', 'scientist', 'researcher', 'biologist', 'physician']",12.668143,5.358313
Q102303662,Alison Ramage,applied mathematician and numerical analyst,['mathematician'],28,"['mathematician', 'american', 'mathematics', 'applied', 'canadian']",12.684194,-0.9572104
Q7417,Alice Y. Ting,chemist,"['chemist', 'academic', 'university teacher', 'geneticist', 'biologist']",30,"['chemist', 'researcher', 'inorganic', 'academic', 'chemistry']",-8.301994,0.88023514
Q23727987,Wendy Chung,geneticist,"['geneticist', 'physician', 'researcher']",34,"['geneticist', 'australian', 'researcher', 'canadian', 'molecular']",15.48565,0.9748682
Q41805003,Andrea Weber,economist (Central European University; WU Wirtschaftsuniversität Wien; Österreichisches Institut für Wirtschaftsforschung (WIFO)),['economist'],22,"['economist', 'statistician', 'sociologist', 'born', 'academic']",-6.3733797,6.419007
Q14239,Kaisa Sere,Finnish computer scientist,"['computer scientist', 'engineer']",44,"['computer', 'scientist', 'american', 'programmer', 'researcher']",6.058956,9.7298975
Q270277,Marguerite Laugier,French astronomer (1896–1976),['astronomer'],39,"['astronomer', 'french', 'german', 'canadian', 'american']",8.944383,-4.2758937
Q6416145,Kirstin Matthews,biochemist,"['biochemist', 'molecular biologist', 'researcher']",53,"['biochemist', 'german', 'american', 'australian', 'english']",24.133001,6.4760013
Q57322058,Katherine McJunkin,"Biochemist, researcher",['researcher'],53,"['biochemist', 'german', 'american', 'australian', 'english']",10.926604,7.820047
Q21505741,Elena Barulina,Russian botanist,"['botanist', 'geneticist', 'researcher']",10,"['botanist', 'botanical', 'collector', 'plant', 'australian']",9.858588,6.137742
Q97572143,Tatyana G. Rautian,seismologist,['seismologist'],9,"['geologist', 'geophysicist', 'seismologist', 'australian', 'mineralogist']",2.098853,11.069642
Q127387778,Lynette Denny,South African gynaecologic oncologist (1958–2024),"['physician', 'academic', 'gynecologist']",52,"['physician', 'australian', 'american', 'medical', 'doctor']",11.159447,4.6120996
Q21608068,Esther Greisheimer,medical researcher,['scientist'],42,"['researcher', 'scientist', 'medical', 'health', 'academic']",11.1966305,3.4468625
Q55443157,Anne Bryson Sutherland,Scottish plastic surgeon,['plastic surgeon'],16,"['irish', 'scottish', 'scientist', 'physician', 'surgeon']",8.581565,2.880842
Q9096157,Winsome Fanny Barker,South African botanist (1907–1994),"['botanist', 'botanical collector', 'scientific collector']",10,"['botanist', 'botanical', 'collector', 'plant', 'australian']",4.660996,-1.3756019
Q57838486,Patricia A. Ganz,medical oncologist,['oncologist'],25,"['physician', 'medical', 'surgeon', 'virologist', 'oncologist']",12.969765,3.5554526
Q7245621,Priscilla Reining,anthropologist (1923-2007),['anthropologist'],2,"['anthropologist', 'cultural', 'academic', 'professor', 'social']",6.5928535,3.118398
Q88721048,Alexandra Newton,Canadian biochemist and pharmacologist,"['pharmacologist', 'university teacher']",20,"['canadian', 'scientist', 'researcher', 'biologist', 'physician']",10.886667,7.323645
Q90061913,Geri Donenberg,clinical psychologist and implementation scientist,"['clinical psychologist', 'medical researcher']",1,"['psychologist', 'developmental', 'clinical', 'social', 'academic']",17.270313,3.7393963
Q105707093,Flower Msuya,Tanzanian scientist,"['phycologist', 'marine biologist', 'researcher']",55,"['african', 'south', 'scientist', 'ugandan', 'kenyan']",7.355354,5.276207
Q21663404,Signe Normand,Danish biologist,"['ecologist', 'biologist']",41,"['biologist', 'molecular', 'cell', 'professor', 'researcher']",7.3171496,6.4987803
Q19615997,Marie Bernard,"doctor, researcher",['physician'],42,"['researcher', 'scientist', 'medical', 'health', 'academic']",10.844997,3.5066295
Q5692486,Emilia Ferreiro,Argentinian writer and psychologist (1937–2023),"['writer', 'psychologist', 'educational researcher']",36,"['spanish', 'scientist', 'mexican', 'researcher', 'argentine']",2.7758582,5.7858977
Q61477351,Paola Malanotte Rizzoli,"Italian physical oceanographer (1946-), known for her research on ocean circulation and sea level rise, especially with respect to flooding conditions in Venice",['oceanographer'],51,"['italian', 'mathematician', 'physicist', 'scientist', 'american']",4.993774,-5.2441053
Q21256278,Carol Trager-Cowan,Scottish physicist,['physicist'],58,"['physicist', 'nuclear', 'american', 'australian', 'theoretical']",8.09973,2.6967573
Q6152194,Jane English,physicist,"['physicist', 'translator']",3,"['physicist', 'physics', 'researcher', 'particle', 'scientist']",-4.517606,18.81938
Q105302164,Linda C. Samuelson,physiologist,['physiologist'],25,"['physician', 'medical', 'surgeon', 'virologist', 'oncologist']",-3.3643463,-0.6187099
Q59306305,Karen Scrivener,material scientist specialised in cement and concrete,"['university teacher', 'scientist']",31,"['engineer', 'electrical', 'chemical', 'mechanical', 'biomedical']",3.5570295,-4.3382697
Q4511513,Xie Xide,Chinese physicist (1921–2000),"['politician', 'physicist']",58,"['physicist', 'nuclear', 'american', 'australian', 'theoretical']",12.045328,1.7317723
Q23663965,Siobhan O'Sullivan,Australian political scientist and theorist (1974–2023),['political scientist'],23,"['scientist', 'political', 'politician', 'social', 'australian']",8.634763,0.2443334
Q21777237,Ruth A. M. Schmidt,geologist and paleontologist (1916–2014),"['geologist', 'paleontologist']",26,"['paleontologist', 'geologist', 'australian', 'palaeontologist', 'paleoclimatologist']",3.7608585,2.9714355
Q47688588,Mei-Yin Chou,Taiwanese physicist,"['physicist', 'researcher']",58,"['physicist', 'nuclear', 'american', 'australian', 'theoretical']",12.081874,1.8026832
Q66497786,Janelle Shane,artificial intelligence researcher and writer,"['artificial intelligence researcher', 'engineer', 'scientist', 'writer', 'physicist', 'electrotechnician']",44,"['computer', 'scientist', 'american', 'programmer', 'researcher']",5.5811872,10.716144
Q19040104,Eugénie Henderson,"Henderson [married name Meier], Eugénie Jane Andrina (1914–1989), phonetician and linguistic scholar","['linguist', 'university teacher']",59,"['writer', 'author', 'librarian', 'activist', 'naturalist']",16.005371,14.0530205
Q129919747,Amy Suehiro,Japanese entomologist,"['scientist', 'entomologist']",40,"['entomologist', 'ornithologist', 'climatologist', 'australian', 'ecologist']",1.3623763,-4.2874823
Q59413860,Lyubov Yablochnik,Soviet microbiologist (1928-2013),"['scientist', 'microbiologist']",21,"['microbiologist', 'immunologist', 'researcher', 'bacteriologist', 'australian']",6.9478498,-7.63437
Q97317434,Deborah Raji,Nigerian-Canadian computer scientist and activist,"['computer scientist', 'activist']",55,"['african', 'south', 'scientist', 'ugandan', 'kenyan']",6.11327,9.191946
Q24963131,Petrie multiplier,,[],32,[],-10.784795,7.614846
Q20506914,Maya Inchikyan,Armenian and Soviet organic chemist (1930-2013),['organic chemist'],13,"['chemist', 'german', 'swedish', 'american', 'polish']",7.746032,8.205416
Q6376719,Kathleen Gerson,sociologist and academic,"['sociologist', 'academic']",22,"['economist', 'statistician', 'sociologist', 'born', 'academic']",7.9784064,4.357922
Q67162699,Julie Dorsey,computer scientist,['computer scientist'],44,"['computer', 'scientist', 'american', 'programmer', 'researcher']",5.185761,14.239876
Q7493,Allene Jeanes,chemical researcher (1906–1995),"['chemist', 'researcher']",18,"['chemist', 'chemistry', 'professor', 'chinese', 'canadian']",8.065126,8.513387
Q18710908,Katrina Edwards,geomicrobiologist,['biologist'],21,"['microbiologist', 'immunologist', 'researcher', 'bacteriologist', 'australian']",6.754037,-7.1976056
Q61642848,Stefanie Tschegg,Austrian scientist,"['academic', 'physicist']",33,"['german', 'mathematician', 'scientist', 'physicist', 'biologist']",7.9862556,6.6631517
Q450409,Ruth Lawrence,British–Israeli knot theorist and topologist,"['mathematician', 'topologist', 'university teacher']",59,"['writer', 'author', 'librarian', 'activist', 'naturalist']",6.343124,6.1190157
Q51451848,The butterflies and moths of Teneriffe,"London, L. Reeve & co., 1894.",[],59,"['writer', 'author', 'librarian', 'activist', 'naturalist']",6.457762,3.762475
Q7939131,Vera Lebedeva,Soviet physician (1881-1968),['physician'],46,"['russian', 'soviet', 'scientist', 'mathematician', 'ukrainian']",9.722901,6.2910514
Q4793379,Valerie Beral,Australian-British epidemiologist,"['epidemiologist', 'physician']",12,"['epidemiologist', 'cancer', 'physician', 'researcher', 'health']",9.330694,0.6827222
Q56290177,Kathleen Merikangas,psychologist,"['psychologist', 'geneticist', 'researcher']",1,"['psychologist', 'developmental', 'clinical', 'social', 'academic']",25.56461,0.6340035
Q22052949,Emily A. Holmes,psychology professor,"['psychologist', 'researcher']",57,"['professor', 'engineering', 'university', 'chemistry', 'biology']",18.261139,4.8375545
Q58068397,Cornelia Butler Flora,"researcher, ORCID id # 0000-0002-9502-5678","['researcher', 'university teacher', 'sociologist']",54,"['0000', 'orcid', 'researcher', 'id', '0002']",-3.105658,-4.8595324
